id,title,Director
168027,Freaky Deaky,Charles Matthau
3482,The Train,John Frankenheimer
135595,Trade Of Innocents,Christopher Bessette
8982,The Protector,Prachya Pinkaew
89861,Stiff Upper Lips,Gary Sinyor
455,Bend It Like Beckham,Gurinder Chadha
57022,Sunshine State,John Sayles
14351,Crossover,Preston A. Whitmore II
147767,Khiladi 786,Ashish R. Mohan
10664,[REC]²,Jaume Balagueró
55567,Standing Ovation,Stewart Raffill
9277,The Sting,George Roy Hill
9443,Chariots of Fire,Hugh Hudson
16186,Diary of a Mad Black Woman,Darren Grant
7863,Shine,Scott Hicks
138697,Don Jon,Joseph Gordon-Levitt
11901,High Plains Drifter,Clint Eastwood
1548,Ghost World,Terry Zwigoff
11889,Iris,Richard Eyre
33155,Galaxina,William Sachs
5528,The Chorus,Christophe Barratier
321,Mambo Italiano,Émile Gaudreault
4997,Wonderland,James Cox
925,Do the Right Thing,Spike Lee
27451,Harvard Man,James Toback
73532,Le Havre,Aki Kaurismäki
979,Irreversible,Gaspar Noé
193722,R100,Hitoshi Matsumoto
7913,Rang De Basanti,Rakeysh Omprakash Mehra
253253,Animals,Collin Schiffli
51995,Salvation Boulevard,George Ratliff
13173,The Ten,David Wain
22908,A Room for Romeo Brass,Shane Meadows
70670,Headhunters,Morten Tyldum
84204,Grabbers,Jon Wright
25248,Saint Ralph,Michael McGowan
230266,Miss Julie,Liv Ullmann
16633,Somewhere in Time,Jeannot Szwarc
63006,Dum Maaro Dum,Rohan Sippy
91586,Insidious: Chapter 2,James Wan
215,Saw II,Darren Lynn Bousman
333371,10 Cloverfield Lane,Dan Trachtenberg
9012,Jackass: The Movie,Jeff Tremaine
345911,Lights Out,David F. Sandberg
72571,Paranormal Activity 3,Henry Joost
242512,Ouija,Stiles White
10072,A Nightmare on Elm Street 3: Dream Warriors,Chuck Russell
211954,Instructions Not Included,Eugenio Derbez
82990,Paranormal Activity 4,Henry Joost
29912,The Robe,Henry Koster
11843,The Return of the Pink Panther,Blake Edwards
11284,Freddy's Dead: The Final Nightmare,Rachel Talalay
504,Monster,Patty Jenkins
173,"20,000 Leagues Under the Sea",Richard Fleischer
227348,Paranormal Activity: The Marked Ones,Christopher B. Landon
1955,The Elephant Man,David Lynch
152532,Dallas Buyers Club,Jean-Marc Vallée
243940,The Lazarus Effect,David Gelb
77,Memento,Christopher Nolan
157547,Oculus,Mike Flanagan
2295,Clerks II,Kevin Smith
71,Billy Elliot,Stephen Daldry
147773,The Way Way Back,Nat Faxon
16096,House Party 2,Doug McHenry
24266,The Man from Snowy River,George T. Miller
16508,Doug's 1st Movie,Maurice Joyce
2895,The Apostle,Robert Duvall
15660,Mommie Dearest,Frank Perry
59968,Our Idiot Brother,Jesse Peretz
323677,Race,Stephen Hopkins
19848,The Players Club,Ice Cube
256274,"As Above, So Below",John Erick Dowdle
235271,Addicted,Bille Woodruff
45153,Eve's Bayou,Kasi Lemmons
284293,Still Alice,Richard Glatzer
24973,The Egyptian,Michael Curtiz
21610,Nighthawks,Bruce Malmuth
10283,Friday the 13th Part VIII: Jason Takes Manhattan,Rob Hedden
8346,My Big Fat Greek Wedding,Joel Zwick
122081,Spring Breakers,Harmony Korine
10987,Halloween: The Curse of Michael Myers,Joe Chappelle
1391,Y Tu Mamá También,Alfonso Cuarón
747,Shaun of the Dead,Edgar Wright
14745,The Haunting of Molly Hartley,Mickey Liddell
26748,Lone Star,John Sayles
11357,Halloween 4: The Return of Michael Myers,Dwight H. Little
24913,April Fool's Day,Fred Walton
13776,Diner,Barry Levinson
14854,Lone Wolf McQuade,Steve Carver
50357,Apollo 18,Gonzalo López-Gallego
13090,Sunshine Cleaning,Christine Jeffs
192141,No Escape,John Erick Dowdle
16441,The Beastmaster,Don Coscarelli
29996,Solomon and Sheba,King Vidor
351819,Fifty Shades of Black,Michael Tiddes
14834,Not Easily Broken,Bill Duke
22649,A Farewell to Arms,Frank Borzage
378200,The Perfect Match,Bille Woodruff
20455,Digimon: The Movie,Mamoru Hosoda
13193,Saved!,Brian Dannelly
11042,The Barbarian Invasions,Denys Arcand
10786,Robin and Marian,Richard Lester
12484,The Forsaken,J.S. Cardone
17339,Force 10 from Navarone,Guy Hamilton
11959,UHF,Jay Levey
9900,Grandma's Boy,Nicholaus Goossen
14662,Slums of Beverly Hills,Tamara Jenkins
335,Once Upon a Time in the West,Sergio Leone
15745,Made,Jon Favreau
17431,Moon,Duncan Jones
21014,Keeping Up with the Steins,Scott Marshall
78394,Sea Rex 3D: Journey to a Prehistoric World,Ronan Chapalain
10217,The Sweet Hereafter,Atom Egoyan
46332,Of Gods and Men,Xavier Beauvois
13996,Bottle Shock,Randall Miller
3028,Jekyll and Hyde ... Together Again,Jerry Belson
1024,Heavenly Creatures,Peter Jackson
343795,90 Minutes in Heaven,Michael Polish
45658,Everything Must Go,Dan Rush
16148,Zero Effect,Jake Kasdan
4553,The Machinist,Brad Anderson
36351,Light Sleeper,Paul Schrader
245916,Kill the Messenger,Michael Cuesta
27585,Rabbit Hole,John Cameron Mitchell
1415,Party Monster,Fenton Bailey
313922,Green Room,Jeremy Saulnier
14474,The Oh in Ohio,Billy Kent
199933,Atlas Shrugged Part III: Who is John Galt?,James Manera
13685,Bottle Rocket,Wes Anderson
8744,Albino Alligator,Kevin Spacey
38428,"Gandhi, My Father",Feroz Abbas Khan
8847,Standard Operating Procedure,Errol Morris
39269,Out of the Blue,Dennis Hopper
46838,Tucker and Dale vs Evil,Eli Craig
51384,"Lovely, Still",Nicholas Fackler
56930,Tycoon,Richard Wallace
41730,Desert Blue,Morgan J. Freeman
18442,Decoys,Matthew Hastings
298312,The Visit,M. Night Shyamalan
11600,Redacted,Brian De Palma
71547,Fascination,Klaus Menzel
57876,Area 51,Oren Peli
77495,Sleep Tight,Jaume Balagueró
13849,The Cottage,Paul Andrew Williams
14849,Dead Like Me: Life After Death,Stephen Herek
12486,Farce of the Penguins,Bob Saget
19615,Flying By,
244403,Rudderless,William H. Macy
292481,Henry & Me,Barrett Esposito
340816,Christmas Eve,Mitch Davis
78814,We Have Your Husband,Eric Bross
297596,Dying of the Light,Paul Schrader
299552,Born Of War,Vicky Jewson
11935,Capricorn One,Peter Hyams
113406,Should've Been Romeo,Marcia Bennett
447027,Running Forever,
290825,Yoga Hosers,Kevin Smith
361159,Navy Seals vs. Zombies,Stanton Barrett
12555,I Served the King of England,Jiří Menzel
31175,Soul Kitchen,Fatih Akin
12498,Sling Blade,Billy Bob Thornton
77949,The Awakening,Nick Murphy 
1690,Hostel,Eli Roth
8435,A Cock and Bull Story,Michael Winterbottom
64720,Take Shelter,Jeff Nichols
49365,Lady in White,Frank LaLoggia
11404,Driving Lessons,Jeremy Brock
300706,Let's Kill Ward's Wife,Scott Foley
16337,The Texas Chainsaw Massacre 2,Tobe Hooper
11577,Pat Garrett & Billy the Kid,Sam Peckinpah
77987,Only God Forgives,Nicolas Winding Refn
40185,Camping Sauvage,Christophe Ali
68202,Without Men,Gabriela Tagliavini
8981,Dear Frankie,Shona Auerbach
10914,All Hat,Leonard Farlinger
50848,The Names of Love,Michel Leclerc
166624,Treading Water,Analeine Cal y Mayor
10822,Savage Grace,Tom Kalin
10844,Out of the Blue,Robert Sarkies
9336,Police Academy,Hugh Wilson
5689,The Blue Lagoon,Randal Kleiser
712,Four Weddings and a Funeral,Mike Newell
13342,Fast Times at Ridgemont High,Amy Heckerling
10339,Moby Dick,John Huston
1429,25th Hour,Spike Lee
9303,Bound,Lilly Wachowski
641,Requiem for a Dream,Darren Aronofsky
27686,State Fair,Walter Lang
65749,Tango,Carlos Saura
6106,Salvador,Oliver Stone
252680,Moms' Night Out,Jon Erwin
141,Donnie Darko,Richard Kelly
66607,Saving Private Perez,Beto Gómez
17139,Character,Mike van Diem
12079,Spun,Jonas Åkerlund
39800,Life During Wartime,Todd Solondz
4550,Sympathy for Lady Vengeance,Park Chan-wook
62116,Mozart's Sister,René Féret
9991,Mean Machine,Barry Skolnick
13807,Exiled,Johnnie To
68818,Blackthorn,Mateo Gil
12093,Lilya 4-ever,Lukas Moodysson
36419,After.Life,Agnieszka Wojtowicz-Vosloo
281730,Fugly,Kabir Sadanand
510,One Flew Over the Cuckoo's Nest,Miloš Forman
362105,R.L. Stine's Monsterville: The Cabinet of Souls,Peter DeLuise
10970,Silent Movie,Mel Brooks
375290,Airlift,Raja Menon
17663,Anne of Green Gables,Kevin Sullivan
270938,Falcon Rising,Ernie Barbarash
116613,The Sweeney,Nick Love
11826,Sexy Beast,Jonathan Glazer
29920,Easy Money,Daniel Espinosa
1088,Whale Rider,Niki Caro
26379,Paa,
34069,Cargo,Ivan Engler
10947,High School Musical,Kenny Ortega
47452,Love and Death on Long Island,Richard Kwietniowski
3040,Night Watch,Timur Bekmambetov
11386,The Crying Game,Neil Jordan
10246,Porky's,Bob Clark
29426,Survival of the Dead,George A. Romero
10331,Night of the Living Dead,George A. Romero
153,Lost in Translation,Sofia Coppola
703,Annie Hall,Woody Allen
27191,The Greatest Show on Earth,Cecil B. DeMille
1365,Monster's Ball,Marc Forster
287424,Maggie,Henry Hobson
451,Leaving Las Vegas,Mike Figgis
165864,Hansel and Gretel Get Baked,Duane Journey
987,The Front Page,Billy Wilder
241251,The Boy Next Door,Rob Cohen
40494,Trapeze,Carol Reed
39781,The Kids Are All Right,Lisa Cholodenko
8337,They Live,John Carpenter
5925,The Great Escape,John Sturges
8357,What the #$*! Do We (K)now!?,William Arntz
146203,The Last Exorcism Part II,Ed Gass-Donnelly
85350,Boyhood,Richard Linklater
512,Scoop,Woody Allen
13408,The Wash,DJ Pooh
47816,3 Strikes,DJ Pooh
10744,The Cooler,Wayne Kramer
11536,The Misfits,John Huston
9782,The Night Listener,Patrick Stettner
18713,The Jerky Boys,James Melkonian
6537,The Orphanage,Juan Antonio Bayona
184345,A Haunted House 2,Michael Tiddes
1809,The Rules of Attraction,Roger Avary
2370,Topaz,Alfred Hitchcock
9809,Let's Go to Prison,Bob Odenkirk
5,Four Rooms,Allison Anders
11013,Secretary,Steven Shainberg
19153,The Real Cancun,Rick de Oliveira
10132,Talk Radio,Oliver Stone
16448,Waiting for Guffman,Christopher Guest
15122,Love Stinks,Jeff Franklin
8141,You Kill Me,John Dahl
1546,Thumbsucker,Mike Mills
48572,Red State,Kevin Smith
14517,Mirrormask,Dave McKean
89708,Samsara,Ron Fricke
27551,The Barbarians,Ruggero Deodato
64678,The Art of Getting By,Gavin Wiesen
309503,Zipper,Mora Stephens
14293,Poolhall Junkies,Mars Callahan
15059,The Loss of Sexual Innocence,Mike Figgis
103328,Holy Motors,Leos Carax
157847,Joe,David Gordon Green
25719,Shooting Fish,Stefan Schwartz
48309,Prison,Renny Harlin
27723,Psycho Beach Party,Robert Lee King
20468,The Big Tease,Kevin Allen
242575,"Guten Tag, Ramón",Jorge Ramírez Suárez
44945,Trust,David Schwimmer
29122,An Everlasting Piece,Barry Levinson
125123,Among Giants,Sam Miller
111190,Adore,Anne Fontaine
133575,The Velocity of Gary,Dan Ireland
54580,Mondays in the Sun,Fernando León de Aranoa
52015,Stake Land,Jim Mickle
34941,The Last Time I Committed Suicide,Stephen T. Kay
227975,Futuro Beach,Karim Aïnouz
60422,Another Happy Day,Sam Levinson
81390,A Lonely Place to Die,Julian Gilbey
10981,Nothing,Vincenzo Natali
225235,The Geographer Drank His Globe Away,Aleksandr Veledinskiy
14902,1776,Peter H. Hunt
121676,Inescapable,Ruba Nadda
22301,Hell's Angels,James Whale
20065,Purple Violets,Edward Burns
257087,The Veil,Phil Joanou
46420,The Loved Ones,Sean Byrne
114635,The Helpers,Chris Stokes
158150,How to Fall in Love,Mark Griffiths
251979,The Perfect Wave,Bruce MacDonald
874,A Man for All Seasons,Fred Zinnemann
10774,Network,Sidney Lumet
770,Gone with the Wind,Victor Fleming
266102,Desert Dancer,Richard Raymond
29715,Major Dundee,Sam Peckinpah
25209,Annie Get Your Gun,George Sidney
37495,Four Lions,Chris Morris
29262,The House of Sand,Andrucha Waddington
34769,Defendor,Peter Stebbings
35032,The Pirate,Vincente Minnelli
5178,The Good Heart,Dagur Kári
8618,The History Boys,Nicholas Hytner
3116,Midnight Cowboy,John Schlesinger
9427,The Full Monty,Peter Cattaneo
813,Airplane!,Jerry Zucker
352978,Chain of Command,Kevin Carraway
10634,Friday,F. Gary Gray
9516,Menace II Society,Albert Hughes
16288,Creepshow 2,Michael Gornick
23330,The Ballad of Cable Hogue,Sam Peckinpah
18900,In Cold Blood,Richard Brooks
27029,The Nun's Story,Fred Zinnemann
26268,Harper,Jack Smight
573,Frenzy,Alfred Hitchcock
310131,The Witch,Robert Eggers
40505,I Got the Hook Up,Michael Martin
11363,She's the One,Edward Burns
3033,Gods and Monsters,Bill Condon
25376,The Secret in Their Eyes,Juan José Campanella
22007,Train,Gideon Raff
765,Evil Dead II,Sam Raimi
10615,Pootie Tang,Louis C.K.
205321,Sharknado,Anthony C. Ferrante
89540,The Other Conquest,Salvador Carrasco
46146,Troll Hunter,André Øvredal
38007,Ira & Abby,Robert Cary
14256,Winter Passing,Adam Rapp
540,D.E.B.S.,Angela Robinson
370464,The Masked Saint,Warren P. Sonoda
20055,The Betrayed,Amanda Gusack
224569,Taxman,Avi Nesher
395766,The Secret,Nick Murphy 
39303,2:13,Charles Adelman
142061,"Batman: The Dark Knight Returns, Part 2",Jay Oliva
370662,Time to Choose,Charles Ferguson
252360,In the Name of the King III,Uwe Boll
256740,Wicked Blood,Mark Young
299145,Stranded,"Daniel Petrie, Jr."
241766,Lords of London,Antonio Simoncini
12535,High Anxiety,Mel Brooks
1667,March of the Penguins,Luc Jacquet
50839,Margin Call,J.C. Chandor
86549,August,Eldar Rapaport
13973,Choke,Clark Gregg
244786,Whiplash,Damien Chazelle
598,City of God,Fernando Meirelles
11129,Human Traffic,Justin Kerrigan
75861,To Write Love on Her Arms,Nathan Frankowski
13551,The Dead Girl,Karen Moncrieff
103663,The Hunt,Thomas Vinterberg
850,A Christmas Story,Bob Clark
12586,Bella,Alejandro Monteverde
11564,Class of 1984,Mark L. Lester
301748,The Opposite Sex,Jonathan Silverman
108346,Dreaming of Joseph Lees,Eric Styles
8841,The Class,Laurent Cantet
805,Rosemary's Baby,Roman Polanski
11697,The Man Who Shot Liberty Valance,John Ford
22051,Adam,Max Mayer
436,Maria Full of Grace,Joshua Marston
55347,Beginners,Mike Mills
10070,Feast,John Gulager
8469,Animal House,John Landis
658,Goldfinger,Guy Hamilton
125490,Antiviral,Brandon Cronenberg
1585,It's a Wonderful Life,Frank Capra
627,Trainspotting,Danny Boyle
23618,The Original Kings of Comedy,Spike Lee
41436,Paranormal Activity 2,Tod Williams
10162,Waking Ned,Kirk Jones
1430,Bowling for Columbine,Michael Moore
259943,Coming Home,Zhang Yimou
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,Jack Sholder
11257,A Room with a View,James Ivory
158015,The Purge,James DeMonaco
82507,Sinister,Scott Derrickson
20337,Martin Lawrence Live: Runteldat,Martin Lawrence
261,Cat on a Hot Tin Roof,Richard Brooks
1685,Beneath the Planet of the Apes,Ted Post
20737,Air Bud,Charles Martin Smith
10991,Pokémon: Spell of the Unknown,Michael Haigney
10225,Friday the 13th Part VI: Jason Lives,Tom McLoughlin
826,The Bridge on the River Kwai,David Lean
34086,Spaced Invaders,Patrick Read Johnson
5854,Family Plot,Alfred Hitchcock
284,The Apartment,Billy Wilder
10285,Jason Goes to Hell: The Final Friday,Adam Marcus
5780,Torn Curtain,Alfred Hitchcock
292,Dave Chappelle's Block Party,Michel Gondry
223485,Slow West,John Maclean
29463,Krush Groove,Michael Schultz
18065,Next Day Air,Benny Boom
22013,Elmer Gantry,Richard Brooks
821,Judgment at Nuremberg,Stanley Kramer
53862,Trippin',David Raynr
3089,Red River,Howard Hawks
30139,Phat Girlz,Nnegest Likké
132344,Before Midnight,Richard Linklater
15582,Teen Wolf Too,Christopher Leitch
15158,Phantasm II,Don Coscarelli
44634,Woman Thou Art Loosed,Michael Schultz
30309,Real Women Have Curves,Patricia Cardoso
7509,Water,Deepa Mehta
10557,East Is East,Damien O'Donnell
23531,Whipped,Peter M. Cohen
28005,Kama Sutra - A Tale of Love,Mira Nair
40247,Please Give,Nicole Holofcener
252,Willy Wonka & the Chocolate Factory,Mel Stuart
24126,Warlock: The Armageddon,Anthony Hickox
13982,8 Heads in a Duffel Bag,Tom Schulman
16642,Days of Heaven,Terrence Malick
17734,Thirteen Conversations About One Thing,Jill Sprecher
18892,Jawbreaker,Darren Stein
549,Basquiat,Julian Schnabel
121986,Frances Ha,Noah Baumbach
868,Tsotsi,Gavin Hood
10683,Happiness,Todd Solondz
17995,DysFunktional Family,George Gallo
246403,Tusk,Kevin Smith
670,Oldboy,Park Chan-wook
35691,Letters to God,David Nixon
49010,Hobo with a Shotgun,Jason Eisener
317930,Compadres,Enrique Begné
11229,Freeway,Matthew Bright
22488,Love's Abiding Joy,Michael Landon Jr.
24469,Fish Tank,Andrea Arnold
82533,Damsels in Distress,Whit Stillman
50942,Creature,Stuart Gillard
84174,Bachelorette,Leslye Headland
34099,Brave New Girl,Bobby Roth
79940,Tim and Eric's Billion Dollar Movie,Tim Heidecker
342,Summer Storm,Marco Kreuzpaintner
281230,Fort McCoy,Michael Worth
38033,Chain Letter,Deon Taylor
100975,Just Looking,Jason Alexander
38541,The Divide,Xavier Gens
39563,The Eclipse,Conor McPherson
234212,Demonic,Will Canon
27404,My Big Fat Independent Movie,Philip Zlotorynski
170480,The Deported,Lance Kawas
71866,Tanner Hall,Francesca Gregorini
192210,Open Road,Márcio Garcia
180296,They Came Together,David Wain
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,Craig Moss
70006,Never Back Down 2: The Beatdown,Michael Jai White
26039,Point Blank,John Boorman
79587,Four Single Fathers,Paolo Monico
176077,Enter the Dangerous Mind,Youssef Delara
260947,Something Wicked,Darin Scott
342502,AWOL-72,Christian Sesma
191229,Iguana,Monte Hellman
43213,Chicago Overcoat,Brian Caunter
44594,Barry Munday,Chris D'Arienzo
666,Central Station,Walter Salles
248,Pocketful of Miracles,Frank Capra
325173,Close Range,Isaac Florentine
55831,Boynton Beach Club,
351043,Amnesiac,Michael Polish
43942,Freakonomics,Heidi Ewing
10226,High Tension,Alexandre Aja
66942,Griff the Invisible,Leon Ford
356483,Unnatural,Hank Braxtan
10476,Hustle & Flow,Craig Brewer
239,Some Like It Hot,Billy Wilder
10281,Friday the 13th Part VII: The New Blood,John Carl Buechler
630,The Wizard of Oz,Victor Fleming
3034,Young Frankenstein,Mel Brooks
13025,Diary of the Dead,George A. Romero
21461,Lage Raho Munna Bhai,Rajkumar Hirani
55306,Ulee's Gold,Victor Nunez
17264,The Black Stallion,Carroll Ballard
346081,Sardaarji,Rohit Jugraj
16016,Journey to Saturn,Kresten Vestbjerg Andersen
15875,Donovan's Reef,John Ford
5900,The Dress,Alex van Warmerdam
43306,A Guy Named Joe,Victor Fleming
11072,Blazing Saddles,Mel Brooks
9730,Friday the 13th: The Final Chapter,Joseph Zito
209274,Ida,Paweł Pawlikowski
26371,Maurice,James Ivory
14137,Beer League,Frank Sebastiano
291,Riding Giants,Stacy Peralta
14139,Timecrimes,Nacho Vigalondo
33106,Silver Medalist,Ning Hao
8875,Timber Falls,Tony Giglio
872,Singin' in the Rain,Stanley Donen
72914,"Fat, Sick & Nearly Dead",Joe Cross
139038,A Haunted House,Michael Tiddes
126509,2016: Obama's America,John Sullivan
9591,That Thing You Do!,Tom Hanks
10676,Halloween III: Season of the Witch,Tommy Lee Wallace
1687,Escape from the Planet of the Apes,Don Taylor
24748,Hud,Martin Ritt
181330,Kevin Hart: Let Me Explain,Leslie Small
468,My Own Private Idaho,Gus Van Sant
401,Garden State,Zach Braff
76,Before Sunrise,Richard Linklater
50538,Evil Words,Éric Tessier
25636,Jesus' Son,Alison Maclean
19316,Saving Face,Alice Wu
21074,Brick Lane,Sarah Gavron
84329,Robot & Frank,Jake Schreier
20,My Life Without Me,Isabel Coixet
157386,The Spectacular Now,James Ponsoldt
13007,Religulous,Larry Charles
13518,Fuel,Joshua Tickell
116584,Valley of the Heart's Delight,Tim Boxell
46849,Eye of the Dolphin,Michael D. Sellers
40428,8: The Mormon Proposition,Reed Cowan
17334,The Other End of the Line,James Dodson
1698,Anatomy,Stefan Ruzowitzky
20764,Sleep Dealer,Alex Rivera
45132,Super,James Gunn
76706,Christmas Mail,John Murlowski
254472,Stung,Benni Diez
332285,Antibirth,Danny Perez
49471,Get on the Bus,Spike Lee
13569,Thr3e,Robby Henson
7512,Idiocracy,Mike Judge
356216,The Rise of the Krays,Zackary Adler
11798,This Is England,Shane Meadows
146631,U.F.O.,Dominic Burns
43546,Bathing Beauty,George Sidney
61038,Go for It!,Carmen Marron
78373,"Dancer, Texas Pop. 81",Tim McCanlies
17820,Show Boat,George Sidney
74457,Redemption Road,Mario Van Peebles
283384,The Calling,Jason Stone
19933,The Brave Little Toaster,Jerry Rees
756,Fantasia,David Hand
433715,8 Days,Jaco Booyens
9728,Friday the 13th Part III,Steve Miner
9731,Friday the 13th: A New Beginning,Danny Steinmann
9916,The Last Sin Eater,Michael Landon Jr.
309425,Do You Believe?,Jon Gunn
14156,Impact Point,Hayley Cloake
43610,The Valley of Decision,Tay Garnett
360339,Eden,Shyam Madiraju
31163,Chicken Tikka Masala,Harmage Singh Kalirai
297621,There's Always Woodstock,Rita Merson
16205,Jack Brooks: Monster Slayer,Jon Knautz
887,The Best Years of Our Lives,William Wyler
9517,Bully,Larry Clark
6007,Elling,Petter Næss
364083,Mi America,Robert Fontaine
8329,[REC],Jaume Balagueró
69640,Lies in Plain Sight,Patricia Cardoso
371085,Sharkskin,
347548,Containment,Neil Mcenery-West
322443,The Timber,Anthony O'Brien
657,From Russia with Love,Terence Young
28165,The Toxic Avenger Part II,Lloyd Kaufman
11561,Sleeper,Woody Allen
270303,It Follows,David Robert Mitchell
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,Woody Allen
595,To Kill a Mockingbird,Robert Mulligan
8810,Mad Max 2: The Road Warrior,George Miller
12207,The Legend of Drunken Master,Liu Chia-Liang
226,Boys Don't Cry,Kimberly Peirce
92182,Silent House,Chris Kentis
582,The Lives of Others,Florian Henckel von Donnersmarck
72213,Courageous,Alex Kendrick
990,The Hustler,Robert Rossen
55604,Boom Town,Jack Conway
9662,The Triplets of Belleville,Sylvain Chomet
20862,Smoke Signals,Chris Eyre
2771,American Splendor,Shari Springer Berman
80,Before Sunset,Richard Linklater
55,Amores perros,Alejandro González Iñárritu
11023,Thirteen,Catherine Hardwicke
33667,Gentleman's Agreement,Elia Kazan
39013,Winter's Bone,Debra Granik
11194,Touching the Void,Kevin Macdonald
43839,Alexander's Ragtime Band,Henry King
1382,Me and You and Everyone We Know,Miranda July
44639,Inside Job,Charles Ferguson
301351,We Are Your Friends,Max Joseph
4816,Ghost Dog: The Way of the Samurai,Jim Jarmusch
7873,Harsh Times,David Ayer
331190,Captive,Jerry Jameson
15186,Full Frontal,Steven Soderbergh
17994,Witchboard,Kevin Tenney
1378,Shortbus,John Cameron Mitchell
8885,Waltz with Bashir,Ari Folman
48382,"The Book of Mormon Movie, Volume 1: The Journey",
12901,No End in Sight,Charles Ferguson
250124,The Diary of a Teenage Girl,Marielle Heller
14284,In the Shadow of the Moon,David Sington
57120,Meek's Cutoff,Kelly Reichardt
12228,Inside Deep Throat,Fenton Bailey
22617,Dinner Rush,Bob Giraldi
55561,Clockwatchers,Jill Sprecher
42889,The Virginity Hit,Huck Botko
10656,Subway,Luc Besson
24363,House of D,David Duchovny
13121,Teeth,Mitchell Lichtenstein
24746,Six-String Samurai,Lance Mungia
325140,Hum To Mohabbat Karega,
12109,It's All Gone Pete Tong,Michael Dowse
27023,Saint John of Las Vegas,Hue Rhodes
22913,24 7: Twenty Four Seven,Shane Meadows
273899,Stonewall,Roland Emmerich
20653,Roadside Romeo,
67373,This Thing of Ours,Danny Provenzano
171759,The Lost Medallion: The Adventures of Billy Stone,Bill Muir
206296,The Last Five Years,Richard LaGravenese
35219,The Missing Person,Noah Buschel
28260,Return of the Living Dead 3,Brian Yuzna
7515,London,Hunter Richards
13075,Sherrybaby,Laurie Collyer
335866,Circle,Aaron Hann
13510,Eden Lake,James Watkins
215881,Plush,Catherine Hardwicke
18238,Lesbian Vampire Killers,Phil Claydon
22600,Gangster's Paradise: Jerusalema,Ralph Ziman
12612,Freeze Frame,John Simpson
50698,Grave Encounters,Colin Minihan
115210,Stitches,Conor McMahon
34335,Nine Dead,Chris Shadley
459488,"To Be Frank, Sinatra at 100",Simon Napier-Bell
11302,Bananas,Woody Allen
119458,Supercapitalist,Simon Yin
20406,Rockaway,Jeff Crook
3766,The Lady from Shanghai,Orson Welles
18616,No Man's Land: The Rise of Reeker,Dave Payne
18808,Highway,James Cox
95755,Small Apartments,Jonas Åkerlund
198062,Coffee Town,Brad Copeland
188652,The Ghastly Love of Johnny X,Paul Bunnell
174311,All Is Bright,Phil Morrison
12602,The Torture Chamber of Dr. Sadism,Harald Reinl
153795,Straight A's,James Cox
17768,A Funny Thing Happened on the Way to the Forum,Richard Lester
13516,Slacker Uprising,Michael Moore
98549,The Legend of Hell's Gate: An American Conspiracy,Tanner Beard
312793,The Walking Deceased,Scott Dow
309919,The Curse of Downers Grove,Derick Martini
299553,Shark Lake,Jerry Dugan
21309,River's Edge,Tim Hunter
32235,Northfork,Michael Polish
329540,The Marine 4: Moving Target,William Kaufman
26388,Buried,Rodrigo Cortés
49020,Submarine,Richard Ayoade
159037,The Square,Jehane Noujaim
12838,One to Another,Jean-Marc Barr
157293,ABCD (Any Body Can Dance),Remo D'Souza
14048,Man on Wire,James Marsh
356987,Abandoned,John Laing
295886,Brotherly Love,Jamal Hill
38358,The Last Exorcism,Daniel Stamm
33511,Nowhere Boy,Sam Taylor-Johnson
702,A Streetcar Named Desire,Elia Kazan
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Stanley Kubrick
542,The Crime of Padre Amaro,Carlos Carrera
84175,Beasts of the Southern Wild,Benh Zeitlin
1705,Battle for the Planet of the Apes,J. Lee Thompson
62677,Songcatcher,Maggie Greenwald
50875,Higher Ground,Vera Farmiga
260778,Vaalu,Vijay Chandar
58492,The Greatest Movie Ever Sold,Morgan Spurlock
44562,Ed and His Dead Mother,Jonathan Wacks
37232,Travellers and Magicians,Khyentse Norbu
4929,Hang 'em High,Ted Post
36334,Deadline - U.S.A.,Richard Brooks
9783,Sublime,Tony Krantz
386826,A Beginner's Guide to Snuff,Mitchell Altieri
205126,Independence Daysaster,W.D. Hogan
98557,Dysfunctional Friends,Corey Grant
104,Run Lola Run,Tom Tykwer
10894,May,Lucky McKee
246449,Against the Wild,Richard Boddington
32579,Under the Same Moon,Patricia Riggen
1688,Conquest of the Planet of the Apes,J. Lee Thompson
1999,In the Bedroom,Todd Field
43947,I Spit on Your Grave,Steven R. Monroe
24066,"Happy, Texas",Mark Illsley
9709,My Summer of Love,Paweł Pawlikowski
191714,The Lunchbox,Ritesh Batra
25312,Yes,Sally Potter
34106,You Can't Take It With You,Frank Capra
11426,From Here to Eternity,Fred Zinnemann
13909,She Wore a Yellow Ribbon,John Ford
206284,Grace Unplugged,Brad J. Silverman
27455,Foolish,Dave Meyers
66468,N-Secure,David M. Matthews
7973,Caramel,Nadine Labaki
283686,Out of the Dark,Lluís Quílez
15976,The Bubble,Eytan Fox
592,The Conversation,Francis Ford Coppola
74084,Dil Jo Bhi Kahey...,Romesh Sharma
1651,Mississippi Mermaid,François Truffaut
25428,I Love Your Work,Adam Goldberg
298584,Cabin Fever,Travis Zariwny
10758,Waitress,Adrienne Shelly
