budget,id,original_language,original_title,popularity,release_date,revenue,runtime,title,vote_average,vote_count,genres
25000000,325789,en,The Infiltrator,24.672234,2016-07-13,15436808,127.0,The Infiltrator,6.6,573,Crime_Drama_Thriller
46000000,113464,en,Inchon,0.146783,1981-05-04,5200000,140.0,Inchon,6.5,2,Drama_History_War
46000000,888,en,The Flintstones,28.964162,1994-05-26,341631208,91.0,The Flintstones,5.0,543,Fantasy_Comedy_Family
45000000,82675,en,Taken 2,49.353524,2012-09-27,376141306,91.0,Taken 2,6.1,2757,Action_Crime_Thriller
48000000,4256,en,Scary Movie 3,36.585509,2003-10-24,220673217,84.0,Scary Movie 3,5.8,912,Comedy
45000000,1493,en,Miss Congeniality,32.624355,2000-12-14,212000000,111.0,Miss Congeniality,6.1,961,Comedy_Crime_Action
45000000,88751,en,Journey to the Center of the Earth,53.090422,2008-07-10,101702060,93.0,Journey to the Center of the Earth,5.8,1309,Action_Science Fiction_Adventure_Comedy_Family
40000000,11130,en,The Princess Diaries 2: Royal Engagement,30.002907,2004-08-06,95149435,113.0,The Princess Diaries 2: Royal Engagement,6.0,697,Comedy_Drama_Family_Romance
45000000,9944,en,The Pelican Brief,17.923254,1993-12-16,195268056,141.0,The Pelican Brief,6.3,371,Drama_Mystery_Thriller_Crime
45000000,10731,en,The Client,17.746719,1994-07-20,117615211,119.0,The Client,6.4,278,Drama_Thriller_Crime_Mystery
45000000,7350,en,The Bucket List,31.305336,2007-12-25,175372502,97.0,The Bucket List,7.0,1111,Drama_Comedy
45000000,9869,en,Patriot Games,19.637704,1992-06-04,178051587,117.0,Patriot Games,6.3,433,Drama_Action_Thriller_Crime
43000000,4379,en,Monster-in-Law,10.411996,2005-05-13,154749918,101.0,Monster-in-Law,5.6,406,Romance_Comedy
46000000,146233,en,Prisoners,88.496873,2013-09-18,122126687,153.0,Prisoners,7.9,3085,Drama_Thriller_Crime
45000000,2034,en,Training Day,52.081131,2001-10-05,104876233,122.0,Training Day,7.3,1634,Action_Crime_Drama_Thriller
45000000,926,en,Galaxy Quest,30.816341,1999-12-23,90683916,102.0,Galaxy Quest,6.9,710,Comedy_Family_Science Fiction
45000000,4248,en,Scary Movie 2,35.376971,2001-07-04,141220678,83.0,Scary Movie 2,5.4,982,Comedy
45000000,64328,en,The Muppets,17.047276,2011-11-22,165184237,103.0,The Muppets,6.5,501,Comedy_Family_Music
45000000,36647,en,Blade,43.815492,1998-08-21,131183530,120.0,Blade,6.5,1905,Horror_Action
30000000,7214,en,Coach Carter,23.234651,2005-01-14,76669806,136.0,Coach Carter,7.3,496,Drama
45000000,1537,en,Changing Lanes,17.270539,2002-04-07,94935764,89.0,Changing Lanes,5.9,299,Action_Adventure_Crime_Thriller
45000000,9360,en,Anaconda,27.684779,1997-04-11,136885767,89.0,Anaconda,4.7,610,Adventure_Horror_Thriller
45000000,6282,en,Coyote Ugly,26.79781,2000-07-30,113916474,100.0,Coyote Ugly,5.8,575,Comedy
40000000,508,en,Love Actually,37.073127,2003-09-07,244931766,135.0,Love Actually,7.0,1869,Comedy_Romance_Drama
120000000,9487,en,A Bug's Life,87.350802,1998-11-25,363258859,95.0,A Bug's Life,6.8,2303,Adventure_Animation_Comedy_Family
35000000,768,en,From Hell,26.134678,2001-10-19,74558115,122.0,From Hell,6.6,741,Horror_Mystery_Thriller
45000000,2636,en,The Specialist,16.582709,1994-10-07,170362582,110.0,The Specialist,5.5,313,Action_Thriller
45000000,10478,en,Tin Cup,10.731574,1996-08-16,53854588,135.0,Tin Cup,5.9,150,Comedy_Drama_Romance
0,27983,en,"Yours, Mine and Ours",2.094151,1968-04-24,0,111.0,"Yours, Mine and Ours",6.2,26,Comedy_Drama_Family
45000000,9981,en,Kicking & Screaming,8.99269,2005-05-13,56070433,95.0,Kicking & Screaming,5.6,176,Romance_Comedy_Family
50000000,7453,en,The Hitchhiker's Guide to the Galaxy,51.742065,2005-01-15,104478416,109.0,The Hitchhiker's Guide to the Galaxy,6.6,1315,Adventure_Comedy_Family_Science Fiction
0,15045,en,Fat Albert,7.157635,2004-12-12,0,93.0,Fat Albert,4.3,69,Comedy_Drama_Family
45000000,7737,en,Resident Evil: Extinction,12.06538,2007-09-20,148412065,94.0,Resident Evil: Extinction,6.1,1292,Horror_Action_Science Fiction
40000000,232672,en,Blended,44.120328,2014-05-21,123494610,117.0,Blended,6.6,1006,Comedy
45000000,17379,en,Last Holiday,6.156015,2006-01-13,38399961,112.0,Last Holiday,6.4,119,Adventure_Comedy_Drama
45000000,8987,en,The River Wild,12.362876,1994-09-30,0,111.0,The River Wild,6.1,210,Action_Adventure_Crime_Thriller
45000000,11359,en,The Indian in the Cupboard,11.095914,1995-07-14,0,96.0,The Indian in the Cupboard,5.9,134,Adventure_Family_Fantasy
45000000,82525,en,Savages,31.856589,2012-07-06,82966152,131.0,Savages,6.2,766,Crime_Drama_Thriller
25000000,9759,en,Cellular,24.459948,2004-09-06,56422687,94.0,Cellular,6.1,537,Action_Adventure_Crime_Thriller
40000000,9486,en,Johnny English,28.029015,2003-04-06,160583018,88.0,Johnny English,6.0,852,Adventure_Action_Comedy
50000000,9906,en,The Ant Bully,20.239061,2006-07-27,55181129,88.0,The Ant Bully,5.5,366,Fantasy_Adventure_Animation_Comedy_Family
40000000,841,en,Dune,25.876582,1984-12-14,30925690,137.0,Dune,6.5,562,Action_Science Fiction_Adventure
0,4688,en,Across the Universe,11.872841,2007-09-14,0,133.0,Across the Universe,7.1,410,Adventure_Drama_Music_Romance
35000000,4148,en,Revolutionary Road,20.360549,2008-12-19,75225693,119.0,Revolutionary Road,6.7,796,Drama_Romance
55000000,2207,en,16 Blocks,32.31022,2006-03-01,65664721,105.0,16 Blocks,6.2,661,Action_Adventure_Crime_Thriller
70000000,9381,en,Babylon A.D.,27.568194,2008-08-20,72108608,101.0,Babylon A.D.,5.4,676,Action_Adventure_Science Fiction_Thriller
45000000,9625,en,The Glimmer Man,6.250282,1996-10-04,0,92.0,The Glimmer Man,4.7,100,Action_Adventure_Crime_Drama_Thriller
45000000,9304,en,Multiplicity,11.120344,1996-07-19,0,117.0,Multiplicity,5.5,154,Comedy_Fantasy_Science Fiction
45000000,20856,en,Aliens in the Attic,13.707183,2009-07-31,57881056,86.0,Aliens in the Attic,5.3,244,Adventure_Comedy_Family_Fantasy_Science Fiction
35000000,5955,en,The Pledge,12.495436,2001-01-09,29400000,123.0,The Pledge,6.5,215,Crime_Drama_Mystery_Thriller
45000000,9899,en,The Producers,6.803965,2005-12-25,38058335,134.0,The Producers,6.1,151,Comedy_Music
45000000,9826,en,The Phantom,9.025236,1996-06-06,17300889,100.0,The Phantom,4.7,136,Adventure_Action
57000000,21355,en,All the Pretty Horses,7.524671,2000-12-11,0,117.0,All the Pretty Horses,5.8,60,Drama_Romance_Western
44000000,10858,en,Nixon,3.770161,1995-12-22,13681765,192.0,Nixon,7.1,71,History_Drama
45000000,11439,en,The Ghost Writer,21.118196,2010-02-12,60222298,128.0,The Ghost Writer,6.7,670,Thriller_Mystery
45000000,9457,en,Deep Rising,6.513856,1998-01-30,11203026,106.0,Deep Rising,6.0,154,Adventure_Action_Horror_Science Fiction
45000000,12412,en,Miracle at St. Anna,11.387408,2008-09-15,9323833,160.0,Miracle at St. Anna,6.3,90,Drama_War
110,1494,zh,滿城盡帶黃金甲,9.950505,2006-12-21,0,114.0,Curse of the Golden Flower,6.6,203,Action_Drama_Fantasy
45000000,13184,en,Bangkok Dangerous,14.813057,2008-08-21,42487390,99.0,Bangkok Dangerous,5.0,332,Action_Crime_Thriller
40000000,2185,en,Big Trouble,5.201688,2002-04-05,8493890,85.0,Big Trouble,6.3,80,Action_Comedy_Thriller
45000000,6639,en,Love in the Time of Cholera,5.361699,2007-10-04,4607608,139.0,Love in the Time of Cholera,6.4,81,Drama_Romance
45000000,38153,en,Shadow Conspiracy,3.848893,1997-01-31,2154540,103.0,Shadow Conspiracy,4.0,11,Action_Thriller
45000000,58233,en,Johnny English Reborn,35.6585,2011-09-15,160078586,101.0,Johnny English Reborn,6.0,1007,Crime_Adventure_Action_Comedy_Thriller
65000000,116977,en,Foodfight!,5.258726,2012-06-15,73706,87.0,Foodfight!,2.3,28,Animation_Action_Comedy_Family
44500000,68734,en,Argo,62.01056,2012-10-11,232324128,120.0,Argo,7.1,3423,Drama_Thriller
44000000,5503,en,The Fugitive,54.884297,1993-08-06,368875760,130.0,The Fugitive,7.2,1220,Adventure_Action_Thriller_Crime_Mystery
40000000,27573,en,The Bounty Hunter,33.747825,2010-03-16,136000000,110.0,The Bounty Hunter,5.5,858,Action
44000000,819,en,Sleepers,16.245068,1996-10-18,165615285,147.0,Sleepers,7.3,715,Crime_Drama_Thriller
44000000,1369,en,Rambo: First Blood Part II,38.653969,1985-05-21,300400432,96.0,Rambo: First Blood Part II,6.3,864,Action_Adventure_Thriller_War
44000000,9623,en,The Juror,3.937352,1996-02-02,0,118.0,The Juror,5.5,89,Drama_Thriller
2600000,10895,en,Pinocchio,46.007991,1940-02-23,84300000,88.0,Pinocchio,6.9,1355,Animation_Family
44000000,10935,en,Heaven's Gate,5.380124,1980-11-19,3484331,219.0,Heaven's Gate,6.4,55,Action_Drama_History_Western
50000000,834,en,Underworld: Evolution,49.020045,2006-01-12,111340801,106.0,Underworld: Evolution,6.4,1528,Fantasy_Action_Science Fiction_Thriller
40000000,228066,en,Victor Frankenstein,24.821138,2015-11-10,34227298,109.0,Victor Frankenstein,5.6,685,Drama_Science Fiction_Thriller
43000000,711,en,Finding Forrester,19.043286,2000-12-21,80049764,136.0,Finding Forrester,7.0,302,Drama
43000000,10468,en,28 Days,5.418921,2000-04-06,0,103.0,28 Days,6.0,208,Comedy_Drama
45000000,10027,en,Unleashed,25.999888,2005-02-02,50871113,103.0,Unleashed,6.6,518,Action_Crime
43000000,11812,en,The Sweetest Thing,18.65632,2002-04-12,68696770,84.0,The Sweetest Thing,5.3,280,Romance_Comedy
42000000,37233,en,The Firm,23.736535,1993-06-30,270248367,154.0,The Firm,6.6,501,Drama_Mystery_Thriller
44000000,37950,en,Charlie St. Cloud,21.75433,2010-05-01,48190704,99.0,Charlie St. Cloud,6.8,566,Drama
40000000,27582,en,The Mechanic,44.094856,2011-01-13,51070807,93.0,The Mechanic,6.3,1045,Action_Thriller_Crime
42000000,64688,en,21 Jump Street,62.714026,2012-03-12,201585328,109.0,21 Jump Street,6.7,4074,Action_Comedy_Crime
42000000,509,en,Notting Hill,28.969151,1999-05-13,363889678,124.0,Notting Hill,7.0,1262,Romance_Comedy_Drama
45000000,7443,en,Chicken Run,31.789029,2000-06-21,224834564,84.0,Chicken Run,6.5,1150,Animation_Comedy_Family
42000000,5966,en,Along Came Polly,33.238296,2004-01-16,171963386,90.0,Along Came Polly,5.8,773,Comedy_Romance
40000000,11066,en,Boomerang,6.420434,1992-06-30,70100000,117.0,Boomerang,5.4,134,Comedy_Romance
43000000,136795,en,The Heat,37.654688,2013-06-27,158674180,117.0,The Heat,6.5,1575,Action_Comedy_Crime
31115000,8095,en,Cleopatra,13.244365,1963-06-12,71000000,248.0,Cleopatra,6.7,146,Drama_History_Romance
0,87826,en,Here Comes the Boom,26.799913,2012-10-11,73100172,105.0,Here Comes the Boom,6.0,593,Comedy
42000000,11560,en,High Crimes,14.046705,2002-04-03,63781810,115.0,High Crimes,6.1,184,Drama_Mystery_Thriller_Crime
42000000,25189,en,The Mirror Has Two Faces,3.844926,1996-11-15,0,126.0,The Mirror Has Two Faces,6.5,47,Comedy_Drama_Romance
32000000,2637,en,The Mothman Prophecies,14.733513,2002-01-25,55157539,119.0,The Mothman Prophecies,6.1,305,Drama_Horror_Mystery
42000000,18480,en,Brüno,16.122168,2009-07-08,0,83.0,Brüno,5.4,518,Comedy
32000000,709,en,Licence to Kill,28.22119,1989-07-07,156167015,133.0,Licence to Kill,5.9,541,Adventure_Action_Thriller
42000000,49730,en,Red Riding Hood,45.151657,2011-03-11,89162162,100.0,Red Riding Hood,5.6,922,Fantasy_Thriller_Horror
60000000,2749,en,15 Minutes,15.205371,2001-03-01,56359980,120.0,15 Minutes,5.7,191,Action_Crime_Thriller
48000000,9607,en,Super Mario Bros.,14.587367,1993-05-28,20915465,104.0,Super Mario Bros.,4.0,232,Adventure_Comedy_Family_Fantasy
42000000,1830,en,Lord of War,34.828241,2005-09-16,24127895,122.0,Lord of War,7.0,1335,Crime_Drama_Thriller
31000000,79,zh,英雄,23.607392,2002-12-19,177394432,99.0,Hero,7.2,635,Drama_Adventure_Action_History
40000000,54054,en,One for the Money,19.438503,2012-01-26,36893721,91.0,One for the Money,5.3,388,Action_Comedy_Crime
44000000,228967,en,The Interview,74.168016,2014-12-25,12342632,112.0,The Interview,6.1,2304,Action_Comedy
42000000,46528,en,The Warrior's Way,7.349497,2010-12-02,11087569,100.0,The Warrior's Way,6.3,136,Adventure_Fantasy_Action_Western_Thriller
33000000,27936,fr,Micmacs à tire-larigot,7.663515,2009-10-28,14000000,100.0,Micmacs,6.8,148,Action_Comedy_Crime
41000000,65,en,8 Mile,32.798571,2002-11-08,215000000,110.0,8 Mile,6.8,1626,Drama
0,280391,fr,Pourquoi j'ai pas mangé mon père,5.794466,2015-04-08,0,100.0,Why I Did (Not) Eat My Father,5.3,125,Adventure_Comedy_Animation
65000000,9476,en,A Knight's Tale,36.670399,2001-05-11,117487473,132.0,A Knight's Tale,6.6,907,Adventure_Drama_Romance_Action
41000000,10610,en,The Medallion,14.653718,2003-08-15,0,88.0,The Medallion,5.3,281,Thriller_Fantasy_Action_Comedy
40000000,745,en,The Sixth Sense,73.085576,1999-08-06,672806292,107.0,The Sixth Sense,7.7,3147,Mystery_Thriller_Drama
42000000,49527,en,Man on a Ledge,34.041407,2012-01-13,46221189,102.0,Man on a Ledge,6.2,925,Action_Thriller_Crime
41000000,73937,en,The Big Year,9.419726,2011-10-13,7448385,100.0,The Big Year,5.6,248,Comedy
8000000,1885,en,The Karate Kid,28.456572,1984-06-22,90815558,126.0,The Karate Kid,6.9,891,Drama
40000000,168672,en,American Hustle,49.664128,2013-12-12,251171807,138.0,American Hustle,6.8,2807,Drama_Crime
40000000,18240,en,The Proposal,36.238968,2009-06-01,317375031,108.0,The Proposal,6.7,1804,Comedy_Romance_Drama
70000000,10398,en,Double Jeopardy,19.439386,1999-09-24,177841558,105.0,Double Jeopardy,6.2,278,Crime_Drama_Mystery_Thriller
40000000,165,en,Back to the Future Part II,43.345252,1989-11-20,332000000,108.0,Back to the Future Part II,7.4,3829,Adventure_Comedy_Family_Science Fiction
40000000,240832,en,Lucy,115.241998,2014-07-14,126546825,89.0,Lucy,6.3,5878,Action_Science Fiction
40000000,216015,en,Fifty Shades of Grey,98.755657,2015-02-11,571006128,125.0,Fifty Shades of Grey,5.2,3254,Drama_Romance_Thriller
38000000,12279,en,Spy Kids 3-D: Game Over,21.998734,2003-07-25,197011982,84.0,Spy Kids 3-D: Game Over,4.7,511,Action_Adventure_Comedy_Family_Science Fiction
40000000,1645,en,A Time to Kill,25.219805,1996-07-24,152266007,149.0,A Time to Kill,7.0,509,Crime_Drama_Thriller
40000000,11007,en,Cheaper by the Dozen,26.516624,2003-12-24,190212113,98.0,Cheaper by the Dozen,6.0,699,Comedy
40000000,193756,en,Lone Survivor,37.084384,2013-12-24,149295601,121.0,Lone Survivor,7.4,1526,Action_Drama_Thriller_War
40000000,11287,en,A League of Their Own,21.661028,1992-07-01,107458785,128.0,A League of Their Own,6.7,354,Comedy
40000000,259693,en,The Conjuring 2,68.794673,2016-05-13,320170008,134.0,The Conjuring 2,7.0,1949,Horror
40000000,37799,en,The Social Network,69.27822,2010-09-30,224920315,120.0,The Social Network,7.1,3391,Drama
40000000,10184,en,He's Just Not That Into You,26.253357,2009-02-06,177259441,129.0,He's Just Not That Into You,6.2,959,Comedy_Romance_Drama
45000000,4257,en,Scary Movie 4,32.549282,2006-04-13,178262620,83.0,Scary Movie 4,5.3,750,Comedy
40000000,4234,en,Scream 3,24.992057,2000-02-03,161834276,116.0,Scream 3,5.7,736,Horror_Mystery
40000000,196,en,Back to the Future Part III,45.769562,1990-05-25,244527583,118.0,Back to the Future Part III,7.1,2900,Adventure_Comedy_Family_Science Fiction
40000000,257091,en,Get Hard,36.301202,2015-03-26,111811453,100.0,Get Hard,5.9,944,Comedy
40000000,6114,en,Dracula,45.022964,1992-11-13,215862692,128.0,Dracula,7.1,1056,Romance_Horror
40000000,24803,en,Julie & Julia,22.853006,2009-08-06,129540499,123.0,Julie & Julia,6.6,560,Romance_Drama
40000000,109410,en,42,31.884559,2013-04-12,95020213,128.0,42,6.8,787,Drama
40000000,1213,en,The Talented Mr. Ripley,31.385257,1999-12-25,128798265,139.0,The Talented Mr. Ripley,7.0,767,Thriller_Crime_Drama
40000000,100042,en,Dumb and Dumber To,67.767785,2014-11-12,169837010,110.0,Dumb and Dumber To,5.4,1127,Comedy
40000000,9036,en,Eight Below,24.287306,2006-02-17,120455994,120.0,Eight Below,6.7,542,Adventure_Drama_Family
35000000,257211,en,The Intern,53.114573,2015-09-24,194564672,121.0,The Intern,7.1,1881,Comedy
40000000,323675,en,Ride Along 2,25.136082,2016-01-14,124827316,102.0,Ride Along 2,6.1,555,Action_Comedy
40000000,9361,en,The Last of the Mohicans,37.776566,1992-09-25,75505856,112.0,The Last of the Mohicans,7.1,732,Action_Adventure_Drama_History_Romance_War
40000000,1677,en,Ray,21.743321,2004-10-29,124731534,152.0,Ray,7.2,467,Drama_Music
40000000,187,en,Sin City,66.003433,2005-04-01,158733820,124.0,Sin City,7.2,2691,Action_Thriller_Crime
40000000,7461,en,Vantage Point,24.862767,2008-02-01,151161491,90.0,Vantage Point,6.2,716,Drama_Action_Thriller_Crime
41000000,16538,en,"I Love You, Man",25.391899,2009-03-20,91636986,105.0,"I Love You, Man",6.5,515,Comedy
40000000,9889,en,Shallow Hal,29.854773,2001-11-01,141069860,114.0,Shallow Hal,5.7,731,Comedy_Romance
40000000,820,en,JFK,26.82041,1991-12-20,205405498,189.0,JFK,7.5,502,Drama_Thriller_History
40000000,11565,en,Big Momma's House 2,17.61292,2006-01-26,138259062,99.0,Big Momma's House 2,5.4,371,Comedy_Crime
57000000,6073,en,The Mexican,21.021809,2001-03-01,147845033,123.0,The Mexican,5.8,441,Action_Comedy_Crime_Romance
20000000,16996,en,17 Again,52.571674,2009-03-11,136267476,102.0,17 Again,6.1,1350,Comedy
40000000,193610,en,The Other Woman,34.519636,2014-04-16,196781193,109.0,The Other Woman,6.2,1437,Comedy_Romance
40000000,19912,en,The Final Destination,32.478077,2009-08-26,186167139,82.0,The Final Destination,5.4,831,Horror_Mystery
40000000,296098,en,Bridge of Spies,48.445978,2015-10-15,165478348,141.0,Bridge of Spies,7.2,2583,Thriller_Drama
40000000,8007,en,Behind Enemy Lines,24.012986,2001-11-17,91753202,106.0,Behind Enemy Lines,6.0,457,Action_Drama_Thriller_War
40000000,32823,en,Get Him to the Greek,17.869443,2010-06-04,90029656,109.0,Get Him to the Greek,5.9,612,Comedy
50000000,4380,en,Shall We Dance?,14.231899,2004-10-15,170128460,107.0,Shall We Dance?,5.9,297,Drama_Romance_Comedy
40000000,11551,en,Small Soldiers,23.088571,1998-07-10,54682547,110.0,Small Soldiers,6.2,511,Comedy_Adventure_Fantasy_Science Fiction_Action
40000000,10336,en,Spawn,19.833664,1997-07-31,87840042,96.0,Spawn,5.0,336,Action_Adventure_Fantasy_Horror_Science Fiction_Thriller
35000000,11362,en,The Count of Monte Cristo,26.595983,2002-01-23,75395048,131.0,The Count of Monte Cristo,7.3,453,Action_Adventure_Drama_Thriller
40000000,50348,en,The Lincoln Lawyer,26.072228,2011-03-17,85412898,119.0,The Lincoln Lawyer,7.0,902,Crime_Drama_Thriller
30000000,48138,en,Unknown,38.643914,2011-02-16,130786397,113.0,Unknown,6.5,1265,Action_Mystery_Thriller
40000000,1124,en,The Prestige,74.440708,2006-10-19,109676311,130.0,The Prestige,8.0,4391,Drama_Mystery_Thriller
42000000,227159,en,Horrible Bosses 2,82.185281,2014-11-26,107670357,108.0,Horrible Bosses 2,6.1,1536,Comedy
40000000,68179,en,Escape from Planet Earth,18.14218,2013-02-14,74597643,89.0,Escape from Planet Earth,5.7,332,Animation_Comedy_Adventure_Family_Science Fiction
40000000,1579,en,Apocalypto,41.570047,2006-12-07,120175290,139.0,Apocalypto,7.3,1221,Action_Adventure_Drama_Thriller
40000000,708,en,The Living Daylights,23.331459,1987-06-29,191185897,130.0,The Living Daylights,6.2,440,Action_Adventure_Thriller
40000000,34851,en,Predators,47.649554,2010-07-03,126248813,107.0,Predators,6.0,1206,Action_Science Fiction_Adventure_Thriller
0,9930,en,Legal Eagles,7.519433,1986-06-18,0,116.0,Legal Eagles,5.8,51,Comedy_Crime_Drama_Romance_Thriller
40000000,1586,en,Secret Window,32.908414,2004-03-12,92913171,96.0,Secret Window,6.4,972,Thriller_Mystery
40000000,2044,en,The Lake House,29.88736,2006-06-16,114830111,99.0,The Lake House,6.5,670,Romance_Drama_Mystery
43000000,9913,en,The Skeleton Key,29.105407,2005-07-29,91974818,104.0,The Skeleton Key,6.4,573,Drama_Horror_Mystery_Thriller
0,71864,en,The Odd Life of Timothy Green,16.394452,2012-08-15,51854875,105.0,The Odd Life of Timothy Green,6.5,386,Fantasy_Drama_Comedy_Family
40000000,10761,en,Made of Honor,19.574774,2008-05-02,84601681,101.0,Made of Honor,6.0,394,Comedy_Romance
40000000,209451,en,Jersey Boys,14.199933,2014-06-05,67347013,134.0,Jersey Boys,6.8,255,Music_Drama
40000000,11975,en,The Rainmaker,12.229516,1997-11-18,45916769,135.0,The Rainmaker,6.7,235,Drama_Crime_Thriller
40000000,4970,en,Gothika,27.303608,2003-11-21,141591324,98.0,Gothika,5.8,629,Horror_Thriller
36000000,11831,en,Amistad,3.698276,1997-12-03,74000000,155.0,Amistad,6.8,316,Drama_History_Mystery
40000000,9096,en,Medicine Man,7.021871,1992-02-07,0,106.0,Medicine Man,5.8,114,Adventure
40000000,440,en,Aliens vs Predator: Requiem,39.381913,2007-12-25,41797066,94.0,Aliens vs Predator: Requiem,4.9,740,Fantasy_Action_Science Fiction_Thriller_Horror
40000000,11011,en,Ri¢hie Ri¢h,14.398356,1994-12-19,0,95.0,Ri¢hie Ri¢h,5.4,415,Comedy_Family
